5	1355529600
1	1404259200
3	1168128000
1	1311465600
1	1307059200
5	1388707200
4	1330300800
3	1286150400
3	1280188800
5	1271548800
1	1274054400
5	1269820800
2	1399852800
1	1323475200
1	1286755200
5	1344211200
1	1281312000
1	1396137600
1	1369785600
1	1257897600
5	1369094400
5	1218844800
5	1168646400
5	1319673600
5	1340496000
5	1375315200
5	1215993600
5	1385164800
3	1367798400
4	1368921600
1	1287705600
5	1318204800
5	1254096000
4	1212624000
5	1359331200
5	1362700800
5	1314489600
5	1383523200
5	1326412800
4	1375401600
5	1307059200
4	1392854400
2	1313193600
5	1174176000
5	1390867200
5	1372377600
5	1318291200
5	1297728000
4	1391472000
5	1370476800
1	1332288000
5	1294531200
5	1404864000
4	1199318400
5	1403913600
1	1366329600
5	1404345600
4	1363305600
1	1336521600
5	1205107200
4	1251849600
4	1306022400
4	1285372800
3	1354233600
1	1374710400
4	1323216000
1	1281312000
5	1152489600
5	1380758400
4	1364083200
1	1352764800
1	1400630400
5	1330041600
1	1153267200
5	1333670400
5	1370131200
4	1335139200
5	1309996800
1	1284076800
5	1358899200
5	1392681600
4	1336694400
5	1373846400
1	1318896000
5	1209081600
5	1386201600
1	1370649600
5	1255219200
4	1178928000
5	1238716800
5	1338681600
5	1333324800
5	1387756800
5	1371427200
4	1378512000
5	1404864000
2	1269129600
5	1341532800
4	1403827200
1	1347148800
4	1378166400
5	1386288000
5	1373932800
5	1400457600
5	1353888000
3	1402531200
1	1318377600
4	1255305600
4	1336521600
1	1329523200
5	1314230400
1	1353110400
5	1334448000
1	1376956800
5	1329436800
5	1182816000
5	1315008000
5	1336608000
1	1348272000
5	1380672000
5	1354492800
3	1300579200
4	1384646400
5	1162512000
1	1284508800
5	1400371200
5	1294358400
5	1315612800
5	1376265600
5	1346544000
5	1158105600
3	1309392000
5	1314835200
5	1334793600
1	1369872000
5	1174176000
3	1355788800
5	1319587200
5	1371254400
3	1309737600
4	1238112000
5	1263945600
5	1319587200
5	1319587200
4	1252022400
5	1374537600
5	1331856000
1	1278115200
1	1294876800
5	1375056000
5	1316390400
1	1348272000
3	1231286400
5	1365379200
1	1358294400
5	1395964800
2	1399507200
4	1391731200
4	1400716800
5	1323043200
5	1379980800
5	1357257600
5	1404691200
5	1364688000
4	1369699200
5	1398729600
5	1355529600
4	1361664000
1	1365292800
1	1289779200
1	1280016000
1	1395792000
1	1387411200
1	1325203200
5	1368489600
3	1306195200
4	1306800000
4	1306368000
5	1188000000
5	1402185600
3	1367884800
5	1337299200
3	1402531200
4	1311120000
2	1403049600
5	1399939200
4	1323129600
5	1320019200
5	1355443200
5	1311465600
4	1163808000
2	1370822400
1	1360281600
1	1318032000
5	1305849600
3	1404259200
2	1368748800
5	1404691200
1	1274227200
1	1360713600
5	1365379200
4	1327622400
5	1326326400
5	1322524800
1	1379635200
5	1283558400
1	1385510400
5	1360972800
1	1307577600
2	1291852800
5	1353110400
1	1315526400
2	1380844800
5	1384300800
5	1275177600
1	1312329600
5	1316131200
5	1399161600
5	1369094400
4	1316476800
5	1348790400
1	1359331200
5	1322870400
2	1311033600
4	1278374400
5	1386201600
4	1204156800
4	1404777600
5	1370217600
5	1360281600
1	1337385600
5	1207180800
5	1347840000
1	1351468800
4	1345593600
1	1374883200
4	1398038400
2	1306108800
2	1323648000
4	1384992000
5	1275004800
5	1336262400
3	1327536000
5	1370736000
4	1349395200
2	1317686400
5	1306108800
4	1360195200
5	1404432000
5	1396224000
5	1362009600
4	1289606400
4	1341446400
4	1337990400
5	1387411200
3	1336694400
5	1354838400
5	1288224000
3	1297382400
1	1277856000
5	1314230400
4	1323043200
3	1392854400
5	1367193600
3	1401408000
4	1323388800
5	1167955200
1	1371254400
1	1336780800
5	1372896000
5	1274140800
5	1398124800
3	1366848000
5	1388448000
2	1311811200
5	1378512000
5	1404864000
5	1369526400
5	1306108800
3	1388102400
5	1314662400
5	1368748800
3	1367712000
5	1351123200
1	1303430400
5	1372464000
5	1332979200
5	1365724800
4	1309564800
5	1338940800
5	1201132800
5	1340841600
3	1280534400
5	1377216000
5	1306022400
2	1308787200
1	1308873600
5	1156464000
1	1391817600
5	1320105600
5	1354406400
5	1302825600
1	1315267200
5	1199836800
5	1362873600
5	1313884800
5	1309305600
5	1348185600
5	1312156800
5	1346976000
5	1388188800
5	1311724800
5	1191369600
4	1338249600
5	1247788800
5	1401753600
1	1309219200
1	1274140800
1	1274572800
5	1331078400
5	1389139200
5	1378425600
5	1379462400
3	1376956800
2	1274313600
4	1402012800
3	1280534400
5	1365120000
1	1338422400
1	1338422400
5	1374105600
5	1367020800
5	1366243200
5	1369440000
5	1290470400
5	1327017600
5	1306368000
3	1386892800
4	1295049600
5	1405036800
1	1360627200
4	1389052800
5	1361664000
1	1386979200
1	1371686400
1	1379116800
5	1355443200
4	1366848000
5	1370304000
3	1318204800
5	1296172800
5	1365552000
4	1317081600
3	1365811200
5	1355616000
5	1315180800
1	1367366400
5	1332892800
1	1299715200
1	1310256000
3	1393113600
5	1382572800
4	1298937600
5	1285718400
5	1402531200
5	1384041600
4	1342915200
1	1365465600
2	1335830400
5	1306195200
5	1306195200
5	1374019200
5	1377820800
5	1284076800
2	1385510400
5	1309651200
5	1383782400
1	1310947200
5	1402531200
5	1382745600
5	1361145600
5	1332806400
1	1313280000
4	1374969600
3	1382140800
1	1308355200
4	1220572800
4	1213142400
5	1364342400
5	1376179200
1	1304640000
4	1321315200
1	1340323200
5	1308182400
2	1346889600
4	1315440000
5	1398297600
2	1396310400
3	1313020800
5	1362873600
4	1386460800
5	1324857600
4	1404432000
5	1332979200
2	1313020800
5	1318550400
2	1297814400
5	1384560000
5	1306108800
5	1367798400
1	1308182400
5	1319155200
5	1299110400
5	1274227200
2	1392854400
1	1318723200
3	1381104000
5	1387584000
5	1327017600
3	1306108800
5	1210204800
5	1254787200
5	1210291200
1	1380931200
2	1368144000
4	1319328000
1	1391385600
1	1283299200
5	1377907200
5	1372636800
5	1274832000
4	1369526400
5	1353283200
5	1332892800
5	1332892800
5	1332892800
3	1348531200
1	1315267200
5	1394582400
4	1357516800
1	1309996800
1	1317168000
5	1381017600
1	1288742400
5	1363305600
5	1365552000
5	1361232000
5	1386547200
5	1361404800
5	1376352000
5	1382313600
5	1375056000
1	1318550400
5	1398038400
4	1395619200
2	1338422400
5	1383350400
5	1371859200
1	1309651200
5	1316736000
5	1344556800
5	1254528000
5	1254528000
5	1224115200
5	1224115200
1	1403136000
5	1369526400
5	1326240000
5	1369612800
5	1390089600
4	1397433600
5	1393027200
1	1283299200
1	1314748800
5	1367280000
5	1321315200
5	1316044800
5	1323475200
5	1338249600
5	1310601600
5	1215388800
3	1306713600
4	1356825600
3	1336089600
1	1391299200
5	1368921600
2	1303776000
3	1394496000
5	1358899200
5	1337990400
5	1333411200
5	1362009600
1	1377734400
3	1282003200
5	1337299200
5	1372982400
5	1302220800
5	1376524800
5	1348012800
4	1390867200
5	1154304000
1	1320019200
1	1317168000
1	1308873600
5	1373500800
5	1403049600
1	1336348800
5	1306886400
5	1305849600
1	1395532800
1	1310601600
5	1381968000
5	1325721600
5	1196640000
5	1288742400
5	1371340800
5	1317427200
4	1282089600
4	1306886400
5	1362009600
5	1323648000
1	1278547200
5	1304467200
1	1392163200
4	1206489600
5	1167264000
5	1222732800
5	1374883200
5	1389312000
1	1351641600
1	1343174400
5	1267574400
2	1368230400
5	1342915200
1	1358553600
1	1281139200
5	1315958400
5	1249257600
5	1307750400
5	1404950400
1	1317513600
5	1299801600
3	1370476800
5	1252972800
5	1169078400
3	1378598400
5	1369353600
5	1374796800
2	1309392000
5	1315180800
5	1397260800
4	1274400000
4	1371340800
5	1331942400
5	1371513600
5	1274313600
5	1367625600
1	1274486400
2	1335657600
1	1346630400
4	1378166400
5	1372032000
5	1181433600
5	1343692800
1	1403568000
1	1284076800
5	1349827200
5	1274745600
5	1310860800
3	1319500800
5	1156636800
4	1274745600
2	1305676800
5	1382313600
5	1374019200
5	1382313600
1	1349222400
5	1394582400
5	1310947200
5	1313020800
5	1223510400
1	1359072000
4	1194912000
4	1387929600
4	1306368000
5	1303257600
5	1340323200
5	1308873600
5	1393200000
5	1365206400
5	1367712000
2	1375315200
5	1336608000
4	1373500800
5	1333756800
1	1284768000
4	1311033600
5	1399420800
4	1359849600
5	1349049600
2	1376265600
4	1355788800
1	1315612800
1	1286841600
5	1159747200
1	1390521600
5	1403827200
1	1330387200
5	1403395200
5	1306800000
5	1339545600
1	1388880000
1	1287792000
5	1357603200
5	1334620800
5	1315267200
1	1315267200
5	1387584000
5	1220054400
2	1282608000
5	1395878400
4	1403827200
5	1331510400
1	1310428800
5	1193270400
5	1213315200
5	1367366400
5	1378684800
3	1355097600
4	1283299200
2	1375574400
4	1338768000
2	1168387200
1	1278374400
5	1317254400
5	1388361600
5	1254441600
4	1397606400
4	1350172800
5	1367798400
4	1259798400
4	1374019200
2	1337558400
3	1387324800
1	1337644800
5	1355529600
1	1387065600
5	1376006400
3	1299024000
5	1252627200
3	1300406400
5	1370822400
5	1389052800
5	1385510400
5	1331596800
5	1388620800
5	1233532800
5	1331856000
1	1276646400
5	1398211200
1	1311638400
5	1347926400
2	1388188800
2	1300752000
5	1288310400
5	1377388800
4	1310947200
1	1310947200
5	1274745600
5	1387238400
5	1334448000
5	1398211200
5	1184716800
1	1333929600
1	1349654400
5	1389139200
1	1314748800
4	1320364800
5	1269043200
4	1348358400
1	1276992000
2	1312848000
5	1319587200
4	1370649600
5	1366675200
1	1362441600
1	1372550400
5	1314835200
3	1380672000
1	1401667200
3	1399248000
5	1275782400
5	1225756800
3	1278028800
5	1396224000
5	1374624000
3	1377907200
1	1309737600
1	1309132800
5	1366156800
5	1194912000
5	1202515200
5	1379030400
5	1337385600
1	1277251200
4	1372118400
1	1298505600
2	1298505600
5	1378080000
1	1317254400
2	1282176000
5	1400544000
5	1365292800
5	1377043200
5	1305849600
5	1274918400
5	1319500800
1	1311724800
5	1188518400
4	1311552000
5	1253577600
5	1331164800
5	1204070400
5	1379721600
5	1316044800
5	1323907200
5	1384819200
1	1366761600
5	1153526400
5	1395619200
5	1404777600
5	1370908800
5	1182816000
5	1282003200
5	1347667200
1	1311552000
5	1387843200
5	1339200000
5	1349222400
1	1334016000
5	1251936000
5	1368662400
1	1391904000
1	1316304000
5	1381190400
5	1331078400
3	1385596800
1	1335657600
4	1403049600
5	1180051200
3	1401926400
3	1361145600
5	1318204800
5	1318464000
5	1261612800
2	1301356800
5	1325376000
5	1338336000
5	1372550400
4	1168646400
5	1306195200
5	1306022400
3	1301443200
5	1388880000
5	1165190400
3	1311206400
1	1304035200
5	1371254400
5	1369526400
1	1364947200
5	1372377600
2	1353801600
2	1324598400
3	1332374400
5	1369267200
5	1261267200
1	1324598400
5	1402790400
1	1315958400
5	1375142400
2	1318118400
5	1335398400
5	1314403200
5	1275004800
3	1369612800
5	1305244800
3	1296950400
5	1281571200
1	1359244800
4	1335571200
1	1301875200
4	1243209600
1	1396310400
3	1388966400
1	1364515200
1	1280275200
1	1287532800
5	1309392000
5	1337126400
3	1341532800
4	1320537600
1	1315094400
5	1376265600
5	1404864000
2	1317945600
5	1275091200
5	1396051200
2	1318464000
5	1390003200
1	1404000000
5	1301270400
5	1319328000
5	1190764800
5	1159833600
5	1362441600
3	1279065600
5	1364256000
5	1337904000
1	1315440000
5	1312070400
5	1387065600
5	1396137600
1	1369008000
1	1368748800
5	1293148800
3	1395273600
5	1312934400
5	1167436800
5	1371427200
5	1335052800
5	1377907200
5	1377043200
2	1318118400
5	1404950400
1	1183248000
5	1309737600
4	1305244800
3	1334534400
1	1284163200
5	1337299200
4	1371945600
3	1375056000
5	1376956800
4	1372550400
5	1369180800
5	1364688000
5	1379462400
5	1399507200
2	1291075200
1	1282176000
1	1348444800
5	1235865600
5	1317600000
3	1349654400
3	1349654400
2	1327795200
1	1294531200
5	1374969600
5	1346112000
4	1403827200
1	1308700800
1	1296777600
2	1309824000
5	1264809600
5	1275177600
1	1340064000
1	1275264000
5	1400976000
1	1300752000
5	1334966400
5	1168646400
5	1307664000
4	1155081600
5	1352419200
5	1190160000
1	1308960000
5	1306800000
5	1373241600
1	1356566400
5	1390089600
4	1372032000
5	1188172800
1	1346371200
5	1151971200
5	1393545600
1	1374278400
1	1284768000
5	1207699200
5	1308268800
5	1403740800
4	1333756800
2	1294099200
1	1331078400
1	1275609600
1	1317254400
4	1193097600
5	1332979200
5	1155945600
5	1405036800
5	1376092800
5	1394496000
5	1390003200
1	1312070400
5	1399161600
5	1366502400
1	1307491200
5	1343347200
1	1308096000
5	1356739200
4	1301270400
1	1365638400
1	1284854400
5	1320883200
3	1308441600
1	1283299200
5	1316304000
1	1343606400
1	1281312000
5	1404777600
5	1335225600
5	1179100800
5	1325635200
5	1385337600
5	1316044800
5	1275004800
5	1195430400
5	1353974400
1	1297036800
3	1150588800
5	1355011200
4	1358640000
5	1292889600
5	1330560000
5	1378166400
5	1376611200
5	1231977600
5	1218412800
2	1371340800
4	1404345600
5	1352160000
5	1387152000
5	1372896000
1	1282521600
1	1316217600
5	1401580800
1	1322697600
5	1274918400
5	1318204800
4	1279497600
5	1401667200
5	1316131200
1	1309046400
1	1303516800
5	1356652800
5	1375315200
1	1310688000
5	1154304000
1	1366329600
5	1374451200
5	1321833600
5	1358294400
5	1391299200
2	1315353600
4	1309824000
5	1324944000
4	1344643200
5	1346889600
5	1358899200
5	1374969600
5	1391299200
3	1374624000
5	1345075200
5	1363996800
5	1204848000
4	1363305600
1	1366502400
5	1391126400
1	1328054400
5	1364256000
5	1256688000
1	1281312000
3	1273017600
4	1299628800
2	1290729600
5	1376265600
2	1393113600
5	1154390400
5	1379808000
5	1293667200
5	1310601600
2	1328572800
4	1357516800
4	1378080000
4	1342828800
5	1369353600
5	1183766400
1	1219276800
1	1314144000
2	1313625600
5	1377561600
1	1399852800
5	1276646400
4	1371168000
1	1348099200
1	1328572800
1	1320969600
5	1370390400
5	1360713600
5	1339200000
4	1189382400
5	1183766400
4	1357430400
5	1320451200
5	1292284800
5	1334016000
5	1382054400
1	1274054400
5	1350000000
1	1315958400
1	1275782400
4	1371340800
4	1329177600
1	1316131200
1	1279756800
5	1299283200
5	1388448000
5	1377734400
4	1317168000
1	1389052800
3	1290211200
5	1403481600
1	1333843200
1	1361664000
5	1314835200
1	1299283200
4	1300838400
4	1377820800
5	1403654400
1	1324252800
2	1275523200
5	1388275200
5	1324339200
5	1316822400
5	1162771200
1	1367020800
5	1316563200
5	1316563200
5	1316563200
5	1381881600
5	1240790400
4	1212192000
4	1324252800
4	1305590400
5	1187740800
5	1386288000
5	1362355200
1	1319241600
5	1319241600
2	1337126400
5	1373673600
5	1360108800
5	1308268800
5	1378166400
2	1327622400
5	1320710400
5	1369612800
5	1336953600
5	1394668800
5	1299456000
4	1388707200
5	1359417600
1	1323907200
2	1363564800
5	1360195200
5	1331424000
1	1340236800
3	1317427200
5	1366243200
5	1392163200
1	1317772800
5	1346889600
1	1331942400
5	1315958400
5	1358380800
5	1367280000
5	1364774400
3	1351728000
4	1403654400
5	1317254400
5	1316304000
5	1316304000
3	1380931200
4	1264204800
1	1317427200
1	1289779200
5	1379462400
5	1371945600
1	1315353600
2	1325116800
5	1327968000
3	1294617600
5	1350950400
2	1391299200
5	1275004800
3	1371340800
5	1403049600
5	1238112000
1	1373414400
5	1358726400
2	1305849600
5	1332028800
5	1365811200
1	1276128000
3	1334620800
5	1325289600
5	1352592000
5	1282780800
5	1377648000
5	1308787200
5	1222819200
3	1300406400
3	1370390400
5	1150416000
1	1363219200
5	1337990400
4	1313798400
5	1390867200
4	1313452800
1	1404950400
1	1275004800
4	1287532800
2	1382745600
2	1300406400
5	1333065600
